********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************,,,,,,,,,,,,,,,,,,,,
Station_Code,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,Units,Flag Code See Legend,psu,Flag Code See Legend,m,Flag Code,FNU/NTU,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend
cmlahwq,6/18/2024 8:00,1,1, ,28.6,0,47.03,0,7.9,0,30.5,0,1.62,0,28,0,75.3,0,4.9,0
cmlahwq,6/18/2024 8:15,1,1, ,28.4,0,46.9,0,7.9,0,30.4,0,1.64,0,15,0,75.7,0,5,0
cmlahwq,6/18/2024 8:30,1,1, ,28.4,0,46.89,0,7.9,0,30.4,0,1.66,0,21,0,74.8,0,4.9,0
cmlahwq,6/18/2024 8:45,1,1, ,28.5,0,46.93,0,7.9,0,30.4,0,1.68,0,294,0,78.1,0,5.1,0
cmlahwq,6/18/2024 9:00,1,1, ,28.7,0,47.11,0,7.9,0,30.5,0,1.69,0,13,0,79,0,5.2,0
cmlahwq,6/18/2024 9:15,1,1, ,28.7,0,47.11,0,7.9,0,30.5,0,1.69,0,22,0,75.2,0,4.9,0
cmlahwq,6/18/2024 9:30,1,1, ,28.8,0,47.13,0,7.9,0,30.5,0,1.69,0,16,0,80.1,0,5.2,0
cmlahwq,6/18/2024 9:45,1,1, ,28.8,0,47.12,0,7.9,0,30.5,0,1.69,0,16,0,81.2,0,5.3,0
cmlahwq,6/18/2024 10:00,1,1, ,28.8,0,30.61,<-3> (CCU),7.9,0,18.9,<-3> (CCU),1.7,<-3> [SCF],17,0,82.5,0,5.7,<-3> [SCF]
cmlahwq,6/18/2024 10:15,1,1, ,28.8,0,47.02,0,7.9,0,30.5,0,1.71,0,17,0,82,0,5.3,0
cmlahwq,6/18/2024 10:30,1,1, ,28.9,0,47.05,0,7.9,0,30.5,0,1.72,0,25,0,80.5,0,5.2,0
cmlahwq,6/18/2024 10:45,1,1, ,28.9,0,47.09,0,7.8,0,30.5,0,1.72,0,18,0,80.9,0,5.3,0
cmlahwq,6/18/2024 11:00,1,1, ,29,0,47.03,0,7.9,0,30.5,0,1.73,0,14,0,83.7,0,5.4,0
cmlahwq,6/18/2024 11:15,1,1, ,29,0,46.8,0,7.9,0,30.3,0,1.73,0,32,0,89.1,0,5.8,0
cmlahwq,6/18/2024 11:30,1,1, ,29,0,46.74,0,7.9,0,30.3,0,1.7,0,14,0,88.1,0,5.7,0
cmlahwq,6/18/2024 11:45,1,1, ,29.1,0,46.03,0,7.9,0,29.7,0,1.68,0,13,0,89.2,0,5.8,0
cmlahwq,6/18/2024 12:00,1,1, ,29.2,0,46.77,0,7.9,0,30.3,0,1.66,0,13,0,89.4,0,5.8,0
cmlahwq,6/18/2024 12:15,1,1, ,29.2,0,46.8,0,7.9,0,30.3,0,1.6,0,12,0,90.7,0,5.9,0
cmlahwq,6/18/2024 12:30,1,1, ,29.3,0,46.81,0,7.9,0,30.3,0,1.56,0,12,0,92.1,0,6,0
cmlahwq,6/18/2024 12:45,1,1, ,29.4,0,46.78,0,7.9,0,30.3,0,1.53,0,10,0,92.7,0,6,0
cmlahwq,6/18/2024 13:00,1,1, ,29.5,0,46.79,0,7.9,0,30.3,0,1.48,0,13,0,92,0,5.9,0
cmlahwq,6/18/2024 13:15,1,1, ,29.5,0,46.82,0,7.9,0,30.3,0,1.44,0,9,0,93.7,0,6,0
cmlahwq,6/18/2024 13:30,1,1, ,29.6,0,46.85,0,7.9,0,30.3,0,1.41,0,12,0,95.5,0,6.2,0
cmlahwq,6/18/2024 13:45,1,1, ,29.7,0,46.84,0,7.9,0,30.3,0,1.38,0,8,0,95.3,0,6.1,0
cmlahwq,6/18/2024 14:00,1,1, ,29.8,0,46.83,0,7.9,0,30.3,0,1.34,0,8,0,98.3,0,6.3,0
cmlahwq,6/18/2024 14:15,1,1, ,29.8,0,45.68,0,7.9,0,29.5,0,1.31,0,9,0,100.2,0,6.5,0
cmlahwq,6/18/2024 14:30,1,1, ,29.9,0,46.93,0,7.9,0,30.4,0,1.27,0,9,0,102.8,0,6.6,0
cmlahwq,6/18/2024 14:45,1,1, ,30,0,46.99,0,7.9,0,30.4,0,1.22,0,8,0,106.2,0,6.8,0
cmlahwq,6/18/2024 15:00,1,1, ,30,0,46.96,0,7.9,0,30.4,0,1.18,0,6,0,100.4,0,6.4,0
cmlahwq,6/18/2024 15:15,1,1, ,30.1,0,46.98,0,7.9,0,30.4,0,1.15,0,8,0,97.3,0,6.2,0
cmlahwq,6/18/2024 15:30,1,1, ,29.9,0,47.3,0,7.9,0,30.6,0,1.1,0,10,0,88.5,0,5.7,0
cmlahwq,6/18/2024 15:45,1,1, ,29.9,0,47.45,0,7.9,0,30.7,0,1.06,0,10,0,84.7,0,5.4,0
cmlahwq,6/18/2024 16:00,1,1, ,30.3,0,47.17,0,7.9,0,30.5,0,1.03,0,4,0,97.9,0,6.2,0
cmlahwq,6/18/2024 16:15,1,1, ,30,0,47.48,0,7.8,0,30.8,0,1,0,5,0,66.9,0,4.3,0
cmlahwq,6/18/2024 16:30,1,1, ,29.8,0,47.73,0,7.9,0,30.9,0,0.97,0,6,0,71.5,0,4.6,0
cmlahwq,6/18/2024 16:45,1,1, ,30,0,47.69,0,7.9,0,30.9,0,0.93,0,8,0,85.6,0,5.5,0
cmlahwq,6/18/2024 17:00,1,1, ,30.1,0,47.68,0,7.9,0,30.9,0,0.9,0,9,0,88.1,0,5.6,0
cmlahwq,6/18/2024 17:15,1,1, ,30.4,0,47.49,0,7.9,0,30.8,0,0.88,0,8,0,100,0,6.3,0
cmlahwq,6/18/2024 17:30,1,1, ,30.4,0,47.47,0,7.9,0,30.7,0,0.88,0,8,0,102.4,0,6.5,0
cmlahwq,6/18/2024 17:45,1,1, ,30.5,0,47.44,0,8,0,30.7,0,0.86,0,8,0,108.6,0,6.9,0
cmlahwq,6/18/2024 18:00,1,1, ,30.5,0,47.45,0,8,0,30.7,0,0.87,0,9,0,105.7,0,6.7,0
cmlahwq,6/18/2024 18:15,1,1, ,30.5,0,47.58,0,8,0,30.8,0,0.89,0,14,0,107.1,0,6.8,0
cmlahwq,6/18/2024 18:30,1,1, ,30.4,0,47.62,0,8,0,30.9,0,0.91,0,16,0,108.1,0,6.9,0
cmlahwq,6/18/2024 18:45,1,1, ,30.2,0,47.66,0,8,0,30.9,0,0.92,0,14,0,103.6,0,6.6,0
cmlahwq,6/18/2024 19:00,1,1, ,30.2,0,47.67,0,8,0,30.9,0,0.94,0,14,0,101.2,0,6.4,0
cmlahwq,6/18/2024 19:15,1,1, ,30,0,47.62,0,8,0,30.9,0,0.97,0,15,0,101.3,0,6.5,0
cmlahwq,6/18/2024 19:30,1,1, ,30,0,47.61,0,8,0,30.9,0,1,0,16,0,100.6,0,6.4,0
cmlahwq,6/18/2024 19:45,1,1, ,29.9,0,47.62,0,8,0,30.9,0,1.04,0,13,0,100.4,0,6.4,0
cmlahwq,6/18/2024 20:00,1,1, ,30.3,0,47.55,0,8,0,30.8,0,1.06,0,16,0,110.8,0,7,0
cmlahwq,6/18/2024 20:15,1,1, ,30.5,0,47.49,0,8,0,30.8,0,1.09,0,16,0,111.9,0,7.1,0
cmlahwq,6/18/2024 20:30,1,1, ,30.6,0,47.43,0,8,0,30.7,0,1.14,0,24,0,109.5,0,6.9,0
cmlahwq,6/18/2024 20:45,1,1, ,29.9,0,47.18,0,8,0,30.5,0,1.18,0,33,0,97.9,0,6.3,0
cmlahwq,6/18/2024 21:00,1,1, ,29.7,0,47.16,0,8,0,30.5,0,1.22,0,28,0,95,0,6.1,0
cmlahwq,6/18/2024 21:15,1,1, ,29.8,0,47.15,0,8,0,30.5,0,1.27,0,33,0,94.8,0,6.1,0
cmlahwq,6/18/2024 21:30,1,1, ,29.6,0,47.02,0,7.9,0,30.4,0,1.31,0,48,0,94.3,0,6.1,0
cmlahwq,6/18/2024 21:45,1,1, ,29.6,0,47.01,0,8,0,30.4,0,1.35,0,98,0,94.2,0,6.1,0
cmlahwq,6/18/2024 22:00,1,1, ,29.8,0,47.3,0,8,0,30.6,0,1.37,0,30,0,97.9,0,6.3,0
cmlahwq,6/18/2024 22:15,1,1, ,29.8,0,47.4,0,8,0,30.7,0,1.38,0,32,0,97.8,0,6.3,0
cmlahwq,6/18/2024 22:30,1,1, ,29.2,0,47.39,0,8,0,30.7,0,1.37,0,21,0,91.4,0,5.9,0
cmlahwq,6/18/2024 22:45,1,1, ,29,0,47.25,0,7.9,0,30.6,0,1.35,0,22,0,90.7,0,5.9,0
cmlahwq,6/18/2024 23:00,1,1, ,29.1,0,47.23,0,7.9,0,30.6,0,1.34,0,18,0,91.5,0,5.9,0
cmlahwq,6/18/2024 23:15,1,1, ,28.9,0,47.23,0,7.9,0,30.6,0,1.33,0,21,0,89.4,0,5.8,0
cmlahwq,6/18/2024 23:30,1,1, ,28.9,0,47.23,0,7.9,0,30.6,0,1.34,0,23,0,85.8,0,5.6,0
cmlahwq,6/18/2024 23:45,1,1, ,28.9,0,47.24,0,7.9,0,30.6,0,1.37,0,23,0,86.4,0,5.6,0
cmlahwq,6/19/2024,1,1, ,29.1,0,47.29,0,8,0,30.7,0,1.39,0,18,0,87,0,5.6,0
cmlahwq,6/19/2024 0:15,1,1, ,29.1,0,47.27,0,8,0,30.6,0,1.4,0,18,0,87.9,0,5.7,0
cmlahwq,6/19/2024 0:30,1,1, ,29,0,47.3,0,8,0,30.7,0,1.41,0,16,0,87.3,0,5.7,0
cmlahwq,6/19/2024 0:45,1,1, ,28.9,0,47.34,0,8,0,30.7,0,1.41,0,16,0,86,0,5.6,0
cmlahwq,6/19/2024 1:00,1,1, ,28.7,0,47.1,0,7.9,0,30.5,0,1.39,0,23,0,84.3,0,5.5,0
cmlahwq,6/19/2024 1:15,1,1, ,28.6,0,47.26,0,7.9,0,30.6,0,1.37,0,29,0,81.6,0,5.3,0
cmlahwq,6/19/2024 1:30,1,1, ,28.7,0,47.43,0,7.9,0,30.8,0,1.36,0,18,0,81.8,0,5.3,0
cmlahwq,6/19/2024 1:45,1,1, ,28.7,0,47.47,0,7.9,0,30.8,0,1.35,0,18,0,82.3,0,5.4,0
cmlahwq,6/19/2024 2:00,1,1, ,28.6,0,47.34,0,7.9,0,30.7,0,1.34,0,23,0,78.9,0,5.2,0
cmlahwq,6/19/2024 2:15,1,1, ,28.5,0,47.43,0,7.9,0,30.8,0,1.34,0,19,0,80.7,0,5.3,0
cmlahwq,6/19/2024 2:30,1,1, ,28.4,0,47.37,0,7.9,0,30.7,0,1.35,0,20,0,79.6,0,5.2,0
cmlahwq,6/19/2024 2:45,1,1, ,28.2,0,47.25,0,7.9,0,30.6,0,1.36,0,15,0,74.2,0,4.9,0
cmlahwq,6/19/2024 3:00,1,1, ,28.3,0,47.23,0,7.9,0,30.6,0,1.36,0,14,0,74.6,0,4.9,0
cmlahwq,6/19/2024 3:15,1,1, ,28.3,0,47.17,0,7.9,0,30.6,0,1.36,0,16,0,74.1,0,4.9,0
cmlahwq,6/19/2024 3:30,1,1, ,28.2,0,47.16,0,7.9,0,30.6,0,1.36,0,22,0,75.5,0,5,0
cmlahwq,6/19/2024 3:45,1,1, ,28.1,0,47.31,0,7.9,0,30.7,0,1.36,0,20,0,76.5,0,5,0
cmlahwq,6/19/2024 4:00,1,1, ,28.1,0,47.25,0,7.9,0,30.6,0,1.37,0,23,0,75.1,0,5,0
cmlahwq,6/19/2024 4:15,1,1, ,28,0,47.24,0,7.9,0,30.7,0,1.4,0,14,0,72.5,0,4.8,0
cmlahwq,6/19/2024 4:30,1,1, ,28.5,0,46.82,0,7.9,0,30.3,0,1.42,0,9,0,77.7,0,5.1,0
cmlahwq,6/19/2024 4:45,1,1, ,28.5,0,46.75,0,7.9,0,30.3,0,1.46,0,10,0,78.8,0,5.2,0
cmlahwq,6/19/2024 5:00,1,1, ,28.5,0,46.69,0,7.9,0,30.2,0,1.51,0,11,0,80,0,5.3,0
cmlahwq,6/19/2024 5:15,1,1, ,28.5,0,46.6,0,7.9,0,30.2,0,1.53,0,9,0,78.8,0,5.2,0
cmlahwq,6/19/2024 5:30,1,1, ,28.5,0,46.53,0,7.9,0,30.1,0,1.54,0,8,0,78.1,0,5.1,0
cmlahwq,6/19/2024 5:45,1,1, ,28.5,0,46.54,0,7.9,0,30.1,0,1.54,0,9,0,79.4,0,5.2,0
cmlahwq,6/19/2024 6:00,1,1, ,28.4,0,46.67,0,7.9,0,30.2,0,1.51,0,13,0,76.3,0,5,0
cmlahwq,6/19/2024 6:15,1,1, ,28.1,0,46.87,0,7.9,0,30.4,0,1.5,0,8,0,70.7,0,4.7,0
cmlahwq,6/19/2024 6:30,1,1, ,28.1,0,46.8,0,7.8,0,30.3,0,1.5,0,8,0,67.8,0,4.5,0
cmlahwq,6/19/2024 6:45,1,1, ,28.2,0,44.43,<1> (CCU),7.9,0,28.6,<1> (CCU),1.5,0,8,0,65.9,0,4.4,0
cmlahwq,6/19/2024 7:00,1,1, ,28.4,0,46.49,0,7.9,0,30.1,0,1.55,0,8,0,77.9,0,5.1,0
cmlahwq,6/19/2024 7:15,1,1, ,28.4,0,46.37,0,7.9,0,30,0,1.6,0,13,0,79.2,0,5.2,0
cmlahwq,6/19/2024 7:30,1,1, ,28.4,0,46.17,0,7.9,0,29.9,0,1.66,0,9,0,78,0,5.1,0
cmlahwq,6/19/2024 7:45,1,1, ,28.5,0,46.17,0,7.9,0,29.9,0,1.71,0,11,0,78.2,0,5.2,0
cmlahwq,6/19/2024 8:00,1,1, ,28.5,0,46.22,0,7.9,0,29.9,0,1.75,0,8,0,76.5,0,5,0
cmlahwq,6/19/2024 8:15,1,1, ,28.5,0,46.24,0,7.9,0,29.9,0,1.77,0,15,0,78.2,0,5.1,0
cmlahwq,6/19/2024 8:30,1,1, ,28.5,0,46.17,0,7.9,0,29.9,0,1.77,0,9,0,80.4,0,5.3,0
cmlahwq,6/19/2024 8:45,1,1, ,28.5,0,46.09,0,7.9,0,29.8,0,1.76,0,11,0,78.9,0,5.2,0
cmlahwq,6/19/2024 9:00,1,1, ,28.4,0,46.26,0,7.9,0,29.9,0,1.74,0,13,0,79.3,0,5.2,0
cmlahwq,6/19/2024 9:15,1,1, ,28.3,0,46.43,0,7.9,0,30.1,0,1.73,0,10,0,77.3,0,5.1,0
cmlahwq,6/19/2024 9:30,1,1, ,28.3,0,46.41,0,7.9,0,30,0,1.74,0,9,0,76.6,0,5.1,0
cmlahwq,6/19/2024 9:45,1,1, ,28.4,0,46.26,0,7.9,0,29.9,0,1.75,0,11,0,79,0,5.2,0
cmlahwq,6/19/2024 10:00,1,1, ,28.4,0,46.26,0,7.9,0,29.9,0,1.77,0,16,0,78.7,0,5.2,0
cmlahwq,6/19/2024 10:15,1,1, ,28.4,0,46.31,0,7.9,0,30,0,1.79,0,9,0,81,0,5.3,0
cmlahwq,6/19/2024 10:30,1,1, ,28.4,0,46.33,0,7.9,0,30,0,1.79,0,9,0,81.8,0,5.4,0
cmlahwq,6/19/2024 10:45,1,1, ,28.4,0,46.31,0,7.9,0,30,0,1.81,0,8,0,77.1,0,5.1,0
cmlahwq,6/19/2024 11:00,1,1, ,28.3,0,46.32,0,7.9,0,30,0,1.75,0,11,0,78.6,0,5.2,0
cmlahwq,6/19/2024 11:15,1,1, ,28.2,0,46.6,0,7.9,0,30.2,0,1.72,0,8,0,78.8,0,5.2,0
cmlahwq,6/19/2024 11:30,1,1, ,28.2,0,46.74,0,7.9,0,30.3,0,1.69,0,6,0,86.8,0,5.7,0
cmlahwq,6/19/2024 11:45,1,1, ,28.4,0,46.62,0,7.9,0,30.2,0,1.63,0,7,0,87.2,0,5.7,0
cmlahwq,6/19/2024 12:00,1,1, ,28.3,0,46.79,0,7.9,0,30.3,0,1.62,0,9,0,85.9,0,5.7,0
cmlahwq,6/19/2024 12:15,1,1, ,28.4,0,46.73,0,7.9,0,30.3,0,1.62,0,7,0,84.4,0,5.6,0
cmlahwq,6/19/2024 12:30,1,1, ,28.5,0,46.94,0,7.9,0,30.4,0,1.61,0,6,0,89.8,0,5.9,0
cmlahwq,6/19/2024 12:45,1,1, ,28.4,0,46.9,0,7.9,0,30.4,0,1.62,0,10,0,86.9,0,5.7,0
cmlahwq,6/19/2024 13:00,1,1, ,28.5,0,47,0,7.9,0,30.5,0,1.59,0,8,0,91,0,6,0
cmlahwq,6/19/2024 13:15,1,1, ,28.6,0,46.65,0,7.9,0,30.2,0,1.55,0,6,0,85.3,0,5.6,0
cmlahwq,6/19/2024 13:30,1,1, ,28.6,0,46.48,0,7.9,0,30.1,0,1.5,0,6,0,88,0,5.8,0
cmlahwq,6/19/2024 13:45,1,1, ,28.7,0,46.46,0,7.9,0,30.1,0,1.43,0,7,0,88.8,0,5.8,0
cmlahwq,6/19/2024 14:00,1,1, ,28.7,0,46.5,0,7.9,0,30.1,0,1.37,0,9,0,84.3,0,5.5,0
cmlahwq,6/19/2024 14:15,1,1, ,28.7,0,46.55,0,7.9,0,30.1,0,1.3,0,8,0,79.9,0,5.2,0
cmlahwq,6/19/2024 14:30,1,1, ,28.7,0,46.67,0,7.9,0,30.2,0,1.24,0,3,0,72.4,0,4.7,0
cmlahwq,6/19/2024 14:45,1,1, ,28.7,0,46.66,0,7.9,0,30.2,0,1.18,0,2,0,80,0,5.2,0
cmlahwq,6/19/2024 15:00,1,1, ,28.7,0,46.72,0,7.9,0,30.3,0,1.14,0,2,0,75.8,0,5,0
cmlahwq,6/19/2024 15:15,1,1, ,28.6,0,46.73,0,7.9,0,30.3,0,1.11,0,4,0,86,0,5.6,0
cmlahwq,6/19/2024 15:30,1,1, ,28.6,0,46.77,0,7.9,0,30.3,0,1.09,0,6,0,81.7,0,5.4,0
cmlahwq,6/19/2024 15:45,1,1, ,28.7,0,46.75,0,7.9,0,30.3,0,1.04,0,3,0,92.3,0,6,0
cmlahwq,6/19/2024 16:00,1,1, ,28.7,0,46.76,0,8,0,30.3,0,1.01,0,7,0,99.2,0,6.5,0
cmlahwq,6/19/2024 16:15,1,1, ,28.7,0,46.8,0,8,0,30.3,0,0.99,0,6,0,99.9,0,6.5,0
cmlahwq,6/19/2024 16:30,1,1, ,28.7,0,46.85,0,8,0,30.3,0,0.95,0,6,0,101.2,0,6.6,0
cmlahwq,6/19/2024 16:45,1,1, ,28.7,0,46.84,0,8,0,30.3,0,0.91,0,6,0,100.6,0,6.6,0
cmlahwq,6/19/2024 17:00,1,1, ,28.7,0,32.01,<-3> (CCU),8,0,19.9,<-3> (CCU),0.88,<-3> [SCF],7,0,97.6,0,6.8,<-3> [SCF]
cmlahwq,6/19/2024 17:15,1,1, ,28.7,0,46.86,0,7.9,0,30.4,0,0.85,0,5,0,94.3,0,6.2,0
cmlahwq,6/19/2024 17:30,1,1, ,28.7,0,46.88,0,7.9,0,30.4,0,0.83,0,5,0,93,0,6.1,0
cmlahwq,6/19/2024 17:45,1,1, ,28.7,0,46.89,0,7.9,0,30.4,0,0.81,0,7,0,88.4,0,5.8,0
cmlahwq,6/19/2024 18:00,1,1, ,28.7,0,46.93,0,7.9,0,30.4,0,0.8,0,5,0,83.7,0,5.5,0
cmlahwq,6/19/2024 18:15,1,1, ,28.7,0,46.94,0,7.9,0,30.4,0,0.78,0,5,0,75.3,0,4.9,0
cmlahwq,6/19/2024 18:30,1,1, ,28.7,0,47.05,0,7.9,0,30.5,0,0.78,0,2,0,77.1,0,5,0
cmlahwq,6/19/2024 18:45,1,1, ,28.8,0,47.11,0,7.9,0,30.5,0,0.79,0,5,0,93.3,0,6.1,0
cmlahwq,6/19/2024 19:00,1,1, ,28.8,0,47.09,0,7.9,0,30.5,0,0.78,0,5,0,75.1,0,4.9,0
cmlahwq,6/19/2024 19:15,1,1, ,28.7,0,47.13,0,8,0,30.5,0,0.77,0,7,0,96.9,0,6.3,0
cmlahwq,6/19/2024 19:30,1,1, ,28.6,0,47,0,7.9,0,30.5,0,0.79,0,15,0,94.3,0,6.2,0
cmlahwq,6/19/2024 19:45,1,1, ,28.6,0,47.15,0,8,0,30.6,0,0.83,0,17,0,102.7,0,6.7,0
cmlahwq,6/19/2024 20:00,1,1, ,28.5,0,46.89,0,8,0,30.4,0,0.88,0,25,0,95.8,0,6.3,0
cmlahwq,6/19/2024 20:15,1,1, ,28.4,0,46.93,0,8,0,30.4,0,0.92,0,23,0,94.6,0,6.2,0
cmlahwq,6/19/2024 20:30,1,1, ,28.3,0,46.93,0,7.9,0,30.4,0,0.97,0,27,0,93,0,6.1,0
cmlahwq,6/19/2024 20:45,1,1, ,28.3,0,46.99,0,8,0,30.5,0,1.01,0,24,0,94.4,0,6.2,0
cmlahwq,6/19/2024 21:00,1,1, ,28.2,0,46.94,0,7.9,0,30.4,0,1.05,0,23,0,90.9,0,6,0
cmlahwq,6/19/2024 21:15,1,1, ,28.1,0,46.89,0,7.9,0,30.4,0,1.09,0,22,0,87.4,0,5.8,0
cmlahwq,6/19/2024 21:30,1,1, ,28.1,0,46.88,0,7.9,0,30.4,0,1.12,0,20,0,86.1,0,5.7,0
cmlahwq,6/19/2024 21:45,1,1, ,28,0,46.84,0,7.9,0,30.4,0,1.17,0,25,0,82.2,0,5.4,0
cmlahwq,6/19/2024 22:00,1,1, ,28.1,0,47.05,0,8,0,30.5,0,1.19,0,25,0,89.2,0,5.9,0
cmlahwq,6/19/2024 22:15,1,1, ,27.9,0,47.08,0,8,0,30.5,0,1.21,0,25,0,88.2,0,5.8,0
cmlahwq,6/19/2024 22:30,1,1, ,27.8,0,47.09,0,8,0,30.5,0,1.25,0,19,0,87.3,0,5.8,0
cmlahwq,6/19/2024 22:45,1,1, ,27.7,0,47.08,0,7.9,0,30.5,0,1.26,0,16,0,84.2,0,5.6,0
cmlahwq,6/19/2024 23:00,1,1, ,27.8,0,47.02,0,7.9,0,30.5,0,1.27,0,14,0,86.2,0,5.7,0
cmlahwq,6/19/2024 23:15,1,1, ,27.8,0,46.91,0,8,0,30.4,0,1.27,0,20,0,88.8,0,5.9,0
cmlahwq,6/19/2024 23:30,1,1, ,27.4,0,47.15,0,7.9,0,30.6,0,1.28,0,21,0,82.4,0,5.5,0
cmlahwq,6/19/2024 23:45,1,1, ,27.2,0,47.18,0,7.9,0,30.6,0,1.3,0,15,0,78,0,5.2,0
cmlahwq,6/20/2024,1,1, ,27.1,0,47.16,0,7.9,0,30.6,0,1.3,0,14,0,77.5,0,5.2,0
cmlahwq,6/20/2024 0:15,1,1, ,27.4,0,47,0,7.9,0,30.5,0,1.32,0,23,0,79.1,0,5.3,0
cmlahwq,6/20/2024 0:30,1,1, ,27.2,0,47.09,0,7.9,0,30.6,0,1.36,0,12,0,79.5,0,5.3,0
cmlahwq,6/20/2024 0:45,1,1, ,27.5,0,46.79,0,7.9,0,30.3,0,1.37,0,11,0,80.1,0,5.3,0
cmlahwq,6/20/2024 1:00,1,1, ,27.3,0,46.79,0,7.9,0,30.3,0,1.37,0,15,0,80.7,0,5.4,0
cmlahwq,6/20/2024 1:15,1,1, ,27.2,0,47.04,0,7.9,0,30.5,0,1.37,0,28,0,79.3,0,5.3,0
cmlahwq,6/20/2024 1:30,1,1, ,26.8,0,47.13,0,7.9,0,30.6,0,1.38,0,18,0,73,0,4.9,0
cmlahwq,6/20/2024 1:45,1,1, ,26.7,0,47.06,0,7.9,0,30.6,0,1.38,0,9,0,67.5,0,4.6,0
cmlahwq,6/20/2024 2:00,1,1, ,26.8,0,46.9,0,7.9,0,30.4,0,1.37,0,9,0,71.7,0,4.8,0
cmlahwq,6/20/2024 2:15,1,1, ,26.7,0,47.01,0,7.9,0,30.5,0,1.39,0,14,0,65.8,0,4.4,0
cmlahwq,6/20/2024 2:30,1,1, ,26.7,0,46.99,0,7.9,0,30.5,0,1.38,0,13,0,63.8,0,4.3,0
cmlahwq,6/20/2024 2:45,1,1, ,26.8,0,46.95,0,7.9,0,30.5,0,1.35,0,10,0,63.7,0,4.3,0
cmlahwq,6/20/2024 3:00,1,1, ,26.7,0,46.96,0,7.9,0,30.5,0,1.34,0,9,0,64.2,0,4.3,0
cmlahwq,6/20/2024 3:15,1,1, ,26.8,0,46.98,0,7.9,0,30.5,0,1.33,0,7,0,67.5,0,4.6,0
cmlahwq,6/20/2024 3:30,1,1, ,26.7,0,46.98,0,7.8,0,30.5,0,1.31,0,9,0,63.1,0,4.3,0
cmlahwq,6/20/2024 3:45,1,1, ,26.6,0,46.97,0,7.9,0,30.5,0,1.32,0,6,0,66.9,0,4.5,0
cmlahwq,6/20/2024 4:00,1,1, ,27.2,0,46.94,0,7.9,0,30.5,0,1.35,0,10,0,75.4,0,5.1,0
cmlahwq,6/20/2024 4:15,1,1, ,27.2,0,46.97,0,7.9,0,30.5,0,1.36,0,10,0,70.2,0,4.7,0
cmlahwq,6/20/2024 4:30,1,1, ,27.3,0,47.03,0,7.9,0,30.5,0,1.38,0,8,0,69.9,0,4.7,0
cmlahwq,6/20/2024 4:45,1,1, ,27.3,0,47.08,0,7.8,0,30.6,0,1.4,0,57,0,58.6,0,3.9,0
cmlahwq,6/20/2024 5:00,1,1, ,27.2,0,47.08,0,7.9,0,30.6,0,1.37,0,9,0,75,0,5,0
cmlahwq,6/20/2024 5:15,1,1, ,27.2,0,47.01,0,7.9,0,30.5,0,1.35,0,16,0,70.4,0,4.7,0
cmlahwq,6/20/2024 5:30,1,1, ,26.8,0,46.83,0,7.9,0,30.4,0,1.33,0,9,0,69,0,4.7,0
cmlahwq,6/20/2024 5:45,1,1, ,26.6,0,46.95,0,7.9,0,30.5,0,1.31,0,8,0,67.2,0,4.5,0
cmlahwq,6/20/2024 6:00,1,1, ,26.6,0,46.91,0,7.8,0,30.4,0,1.3,0,6,0,63.5,0,4.3,0
cmlahwq,6/20/2024 6:15,1,1, ,26.7,0,46.88,0,7.9,0,30.4,0,1.32,0,9,0,69.6,0,4.7,0
cmlahwq,6/20/2024 6:30,1,1, ,27.1,0,47.05,0,7.9,0,30.5,0,1.36,0,13,0,76.5,0,5.1,0
cmlahwq,6/20/2024 6:45,1,1, ,27,0,47.02,0,7.9,0,30.5,0,1.39,0,8,0,75.7,0,5.1,0
cmlahwq,6/20/2024 7:00,1,1, ,26.9,0,46.97,0,7.9,0,30.5,0,1.44,0,7,0,69.6,0,4.7,0
cmlahwq,6/20/2024 7:15,1,1, ,27,0,46.98,0,7.8,0,30.5,0,1.46,0,19,0,65.2,0,4.4,0
cmlahwq,6/20/2024 7:30,1,1, ,26.9,0,46.96,0,7.9,0,30.5,0,1.47,0,6,0,67.4,0,4.5,0
cmlahwq,6/20/2024 7:45,1,1, ,26.9,0,46.94,0,7.8,0,30.5,0,1.48,0,5,0,64.5,0,4.3,0
cmlahwq,6/20/2024 8:00,1,1, ,26.9,0,46.95,0,7.8,0,30.5,0,1.48,0,6,0,65.4,0,4.4,0
cmlahwq,6/20/2024 8:15,1,1, ,26.9,0,46.93,0,7.8,0,30.5,0,1.49,0,6,0,66.8,0,4.5,0
cmlahwq,6/20/2024 8:30,1,1, ,26.9,0,46.94,0,7.8,0,30.5,0,1.52,0,5,0,67.8,0,4.6,0
cmlahwq,6/20/2024 8:45,1,1, ,27.1,0,46.9,0,7.9,0,30.4,0,1.56,0,7,0,72.2,0,4.8,0
cmlahwq,6/20/2024 9:00,1,1, ,27.1,0,46.9,0,7.9,0,30.4,0,1.6,0,6,0,73.6,0,4.9,0
cmlahwq,6/20/2024 9:15,1,1, ,27.1,0,46.84,0,7.9,0,30.4,0,1.65,0,5,0,71,0,4.8,0
cmlahwq,6/20/2024 9:30,1,1, ,27.2,0,46.73,0,7.8,0,30.3,0,1.68,0,5,0,69.8,0,4.7,0
